Latitude,Longtitude
29.7506684,-95.4749549
29.7291336,-95.468288
29.742184,-95.4623771
29.7419449,-95.4612267
29.7380323,-95.4664882
29.7410316,-95.4647572
29.7520839,-95.462505
29.7521735,-95.46947530000001
29.742184,-95.4623771
29.742184,-95.4623771
29.742184,-95.4623771
29.742184,-95.4623771
29.7564455,-95.45838529999999
29.8121578,-95.4418601
29.7318273,-95.4719446
29.7590988,-95.47058349999999
29.7342802,-95.4671335
29.7392801,-95.46126699999999
29.73477179999999,-95.46683430000002
29.742184,-95.4623771
29.7582794,-95.4561429
29.7354284,-95.4626035
29.6785093,-95.4184191
29.7379338,-95.4608255
29.7409671,-95.46772560000001
29.742184,-95.4623771
29.740295,-95.468402
29.742184,-95.4623771
29.7392801,-95.46126699999999
29.7455551,-95.46121099999999
29.7381078,-95.4742572
29.7380323,-95.4664882
29.7319822,-95.46384289999999
29.7393705,-95.47082150000001
29.742184,-95.4623771
29.7380323,-95.4664882
29.742184,-95.4623771
29.742184,-95.4623771
29.742184,-95.4623771
29.7363601,-95.4617696
29.742184,-95.4623771
29.742184,-95.4623771
29.742184,-95.4623771
29.7564455,-95.45838529999999
29.7410631,-95.4588833
29.742184,-95.4623771
29.7290532,-95.46467729999999
29.7290532,-95.46467729999999
29.7410631,-95.4588833
29.7440241,-95.47251419999999
29.742184,-95.4623771
29.742184,-95.4623771
29.7312932,-95.4712587
29.7419449,-95.4612267
29.7419449,-95.4612267
29.7410316,-95.4647572
29.7453815,-95.4650429
29.7409671,-95.46772560000001
29.7342395,-95.46430679999999
29.7290532,-95.46467729999999
29.7304134,-95.4687452
29.7380323,-95.4664882
29.7380323,-95.4664882
29.742184,-95.4623771
29.7537522,-95.4592291
29.7541695,-95.4564645
29.742184,-95.4623771
29.7319822,-95.46384289999999
29.7319822,-95.46384289999999
29.742184,-95.4623771
29.7339661,-95.467112
29.7499955,-95.4569061
29.7505607,-95.4568255
29.742184,-95.4623771
29.7379338,-95.4608255
29.7499955,-95.4569061
29.7380323,-95.4664882
29.7316546,-95.466735
29.76389,-95.47480510000001
29.740295,-95.468402
29.7647259,-95.45814620000002
29.738304,-95.46759399999999
29.742184,-95.4623771
29.7302327,-95.47616819999999
29.742184,-95.4623771
29.742184,-95.4623771
29.7342395,-95.46430679999999
29.7409721,-95.46772539999999
29.7419132,-95.46462129999999
29.7432094,-95.5631779
29.7369275,-95.4680334
29.7410631,-95.4588833
29.7338562,-95.47688
29.746696,-95.468739
29.742184,-95.4623771
29.7369275,-95.4680334
29.742184,-95.4623771
29.7393705,-95.47082150000001
29.7392801,-95.46126699999999
29.742184,-95.4623771
29.7380323,-95.4664882
29.7393705,-95.47082150000001
29.7380254,-95.4669363
29.7410631,-95.4588833
29.742184,-95.4623771
29.7410316,-95.4647572
29.7324353,-95.4905211
29.7376138,-95.49285640000001
29.7629182,-95.4808122
29.7376094,-95.49510199999999
29.7468447,-95.492713
29.7312956,-95.5016503
29.7282473,-95.4919042
29.7306031,-95.48440629999999
29.727652,-95.49166799999999
29.7305888,-95.4921001
29.7281431,-95.49790279999999
29.7320565,-95.4811399
29.7377515,-95.496372
29.7542475,-95.4834027
29.73204449999999,-95.48470379999999
29.7322396,-95.4985107
29.7257919,-95.5016632
29.73204449999999,-95.48470379999999
29.73489989999999,-95.4909546
29.7323712,-95.4871905
29.7318345,-95.480395
29.7322161,-95.49363489999999
29.7320565,-95.4811399
29.7385906,-95.4905256
29.7377515,-95.496372
29.7403058,-95.48282909999999
29.7377515,-95.496372
29.7336123,-95.49434049999999
29.7336123,-95.49434049999999
29.7380394,-95.4986454
29.7385906,-95.4905256
29.7460252,-95.48407739999999
29.7312956,-95.5016503
29.7380394,-95.4986454
29.741255,-95.48556409999999
29.7338562,-95.47688
29.7385906,-95.4905256
29.7385906,-95.4905256
29.7305888,-95.4921001
29.7376094,-95.49510199999999
29.7281431,-95.49790279999999
29.7380394,-95.4986454
29.7320086,-95.476839
29.741255,-95.48556409999999
29.7328191,-95.50130209999999
29.7388712,-95.4801463
29.7385906,-95.4905256
29.7377515,-95.496372
29.7322161,-95.49363489999999
29.7377515,-95.496372
29.73199559999999,-95.48261459999999
29.748206,-95.4832548
29.7460252,-95.48407739999999
29.75157909999999,-95.48347489999999
29.7376094,-95.49510199999999
29.7320565,-95.4811399
29.7261623,-95.49195669999999
29.7406424,-95.48899879999999
29.73489989999999,-95.4909546
29.7261623,-95.49195669999999
29.73204449999999,-95.48470379999999
29.7403058,-95.48282909999999
29.7629182,-95.4808122
29.7364992,-95.4898457
29.727523,-95.48031379999999
29.73199559999999,-95.48261459999999
29.7380426,-95.4790586
29.73489989999999,-95.4909546
29.738367,-95.48761999999999
29.7257919,-95.5016632
29.7261623,-95.49195669999999
29.736021,-95.48660799999999
29.73489989999999,-95.4909546
29.73489989999999,-95.4909546
29.7336123,-95.49434049999999
29.7257919,-95.5016632
29.7261623,-95.49195669999999
29.7501652,-95.4805591
29.7454565,-95.485805
29.730477,-95.49793749999999
29.7542475,-95.4834027
29.7275061,-95.48240620000001
29.7380426,-95.4790586
29.7385906,-95.4905256
29.7631119,-95.4798479
29.7385906,-95.4905256
29.7376094,-95.49510199999999
29.7320565,-95.4811399
29.7320565,-95.4811399
29.7281431,-95.49790279999999
29.7377515,-95.496372
29.73979869999999,-95.4895009
29.7377361,-95.4843424
29.73489989999999,-95.4909546
29.7501652,-95.4805591
29.732021,-95.47872319999999
29.7403058,-95.48282909999999
29.741255,-95.48556409999999
29.7675376,-95.4801061
29.7325233,-95.5014739
29.7336123,-95.49434049999999
29.7377515,-95.496372
29.7403058,-95.48282909999999
29.7377515,-95.496372
29.753704,-95.487449
29.7327696,-95.4846219
29.7377515,-95.496372
29.7323712,-95.4871905
29.7353956,-95.48820099999999
29.73489989999999,-95.4909546
29.73489989999999,-95.4909546
29.7241735,-95.49357719999999
29.7275432,-95.47646309999999
29.7261623,-95.49195669999999
29.7380426,-95.4790586
29.73204449999999,-95.48470379999999
29.7261623,-95.49195669999999
29.7327696,-95.4846219
29.7364992,-95.4898457
29.7385906,-95.4905256
29.7385906,-95.4905256
29.73489989999999,-95.4909546
29.7385906,-95.4905256
29.7377515,-95.496372
29.7498988,-95.488756
29.7336123,-95.49434049999999
29.7322161,-95.49363489999999
29.7403058,-95.48282909999999
29.7329863,-95.4898092
29.7324353,-95.4905211
29.7324353,-95.4905211
29.7288501,-95.47649609999999
29.7353956,-95.48820099999999
29.7353956,-95.48820099999999
29.7403058,-95.48282909999999
29.7385906,-95.4905256
29.73199559999999,-95.48261459999999
29.7322396,-95.4985107
29.7327696,-95.4846219
29.7336123,-95.49434049999999
29.75465359999999,-95.4772069
29.7380426,-95.4790586
29.7501652,-95.4805591
29.7501652,-95.4805591
29.741255,-95.48556409999999
29.732021,-95.47872319999999
29.73199559999999,-95.48261459999999
29.73489989999999,-95.4909546
29.736021,-95.48660799999999
29.7424523,-95.48333149999999
29.7542475,-95.4834027
29.7377515,-95.496372
29.7322161,-95.49363489999999
29.7336123,-95.49434049999999
29.7257919,-95.5016632
29.7261623,-95.49195669999999
29.728208,-95.4919005
29.758487,-95.49640029999999
29.738367,-95.48761999999999
29.7418007,-95.49245289999999
29.738367,-95.48761999999999
29.7469205,-95.48052550000001
29.7265533,-95.4876943
29.727523,-95.48031379999999
29.73204449999999,-95.48470379999999
29.7336123,-95.49434049999999
29.7469205,-95.48052550000001
29.7261623,-95.49195669999999
29.7373884,-95.5142197
29.7396094,-95.514411
29.738176,-95.5326
29.7373884,-95.5142197
29.738269,-95.5354287
29.739415,-95.50372499999999
29.7375696,-95.51229359999999
29.7483573,-95.5010006
29.738269,-95.5354287
29.7373884,-95.5142197
29.744908,-95.49863359999999
29.729427,-95.5105037
29.7375696,-95.51229359999999
29.7375696,-95.51229359999999
29.7378751,-95.516446
29.7391379,-95.53153139999999
29.7500704,-95.4972329
29.7408715,-95.5315267
29.7399779,-95.51092729999999
29.7293429,-95.6299816
29.739301,-95.5178858
29.7399779,-95.51092729999999
29.7387257,-95.50176289999999
29.7374993,-95.5188143
29.7296647,-95.5147059
29.738085,-95.5174031
29.7386711,-95.50629029999999
29.7399779,-95.51092729999999
29.7373884,-95.5142197
29.7412436,-95.5184841
29.7399779,-95.51092729999999
29.7408715,-95.5315267
29.7399779,-95.51092729999999
29.738085,-95.5174031
29.7373884,-95.5142197
29.7313174,-95.5145866
29.738269,-95.5354287
29.7293429,-95.6299816
29.729427,-95.5105037
29.7377515,-95.496372
29.7371628,-95.5316643
29.7500704,-95.4972329
29.746735,-95.53362020000002
29.8169904,-95.5447679
29.7373884,-95.5142197
29.7346128,-95.51483759999999
29.7293429,-95.6299816
29.738269,-95.5354287
29.7396984,-95.51764899999999
29.7375696,-95.51229359999999
29.7391379,-95.53153139999999
29.7364198,-95.5055308
29.7403235,-95.5353177
29.7388866,-95.51764899999999
29.738269,-95.5354287
29.7378751,-95.516446
29.7417021,-95.5143987
29.729427,-95.5105037
29.7389851,-95.52617140000001
29.7375696,-95.51229359999999
29.7382436,-95.5107676
29.7373238,-95.5197496
29.7386033,-95.5244534
29.738269,-95.5354287
29.7396094,-95.514411
29.7438096,-95.49762229999999
29.7386033,-95.5244534
29.7399779,-95.51092729999999
29.7396094,-95.514411
29.7386033,-95.5244534
29.739301,-95.5178858
29.7396984,-95.51764899999999
29.7417021,-95.5143987
29.7408715,-95.5315267
29.7373238,-95.5197496
29.7391379,-95.53153139999999
29.7373238,-95.5197496
29.73803,-95.52305969999999
29.7346128,-95.51483759999999
29.7406094,-95.51785799999999
29.7373884,-95.5142197
29.7375696,-95.51229359999999
29.7392097,-95.4968916
29.7458884,-95.50130109999999
29.7392097,-95.4968916
29.7380394,-95.4986454
29.7380394,-95.4986454
29.7325233,-95.5014739
29.744908,-95.49863359999999
29.7373884,-95.5142197
29.7355271,-95.5160095
29.7373238,-95.5197496
29.7377635,-95.5294548
29.737256,-95.52497009999999
29.7423249,-95.4976837
29.7371628,-95.5316643
29.7399313,-95.5037749
29.7331968,-95.5141543
29.7396984,-95.51764899999999
29.737519,-95.5171852
29.7458884,-95.50130109999999
29.7376444,-95.50507619999999
29.7364198,-95.5055308
29.7293429,-95.6299816
29.7260036,-95.5025788
29.7375696,-95.51229359999999
29.7342546,-95.5198939
29.738269,-95.5354287
29.7416857,-95.501297
29.7399779,-95.51092729999999
29.7346128,-95.51483759999999
29.7373884,-95.5142197
29.7389851,-95.52617140000001
29.7352499,-95.503141
29.7416857,-95.501297
29.739415,-95.50372499999999
29.7396984,-95.51764899999999
29.7406094,-95.51785799999999
29.7438096,-95.49762229999999
29.7380783,-95.52729029999999
29.738269,-95.5354287
29.7398356,-95.4986909
29.737519,-95.5171852
29.7373884,-95.5142197
29.7320156,-95.5167685
29.7301854,-95.5198151
29.7527002,-95.5016507
29.7457139,-95.4976804
29.7373884,-95.5142197
29.7281796,-95.5140694
29.7380394,-95.4986454
29.74266,-95.5010473
29.738269,-95.5354287
29.7406247,-95.53150509999999
29.7358412,-95.5236336
29.7482186,-95.49782599999999
29.7408715,-95.5315267
29.7278292,-95.50689129999999
29.7298519,-95.5168925
29.7376177,-95.50804989999999
29.7375696,-95.51229359999999
29.7482186,-95.49782599999999
29.7408715,-95.5315267
29.7482186,-95.49782599999999
29.7408715,-95.5315267
29.7499482,-95.4954805
29.7386033,-95.5244534
29.7504902,-95.49994819999999
29.7500704,-95.4972329
29.7376044,-95.5100097
29.7499482,-95.4954805
29.738176,-95.5326
29.737774,-95.521625
29.7406247,-95.53150509999999
29.7408715,-95.5315267
29.7408715,-95.5315267
29.8146301,-95.54429379999999
29.7408715,-95.5315267
29.7406247,-95.53150509999999
29.7408715,-95.5315267
29.7408715,-95.5315267
29.7554099,-95.4998628
29.7527002,-95.5016507
29.7371628,-95.5316643
29.7403235,-95.5353177
29.7408009,-95.53556359999999
29.7358412,-95.5236336
29.739301,-95.5178858
29.7483573,-95.5010006
29.7377635,-95.5294548
29.739301,-95.5178858
29.7385786,-95.5076538
29.7371628,-95.5316643
29.7403542,-95.50100859999999
29.7385786,-95.5076538
29.739415,-95.50372499999999
29.7399779,-95.51092729999999
29.739301,-95.5178858
29.7381495,-95.52161009999999
29.7281416,-95.51674249999999
29.7114305,-95.5191704
29.738269,-95.5354287
29.7114305,-95.5191704
29.7243232,-95.5205976
29.7176623,-95.5177077
29.7068225,-95.5166388
29.7218878,-95.5354966
29.7255845,-95.5168188
29.7296647,-95.5147059
29.7166737,-95.50053950000002
29.7068225,-95.5166388
29.7228063,-95.5205852
29.7184633,-95.5130995
29.710695,-95.5114229
29.7291273,-95.5282318
29.7160631,-95.5136756
29.7114305,-95.5191704
29.7260152,-95.5268961
29.7154252,-95.5170723
29.7180085,-95.5092677
29.7291547,-95.5206051
29.7213513,-95.5351439
29.7130056,-95.51807269999999
29.726793,-95.53034350000001
29.8292072,-95.5444081
29.721181,-95.5017015
29.7108386,-95.51391029999999
29.7114305,-95.5191704
29.7068225,-95.5166388
29.7077352,-95.51942389999999
29.7224775,-95.5171992
29.7205597,-95.4973634
29.7275776,-95.514595
29.7280929,-95.51957019999999
29.7068225,-95.5166388
29.726793,-95.53034350000001
29.7228063,-95.5205852
29.726793,-95.53034350000001
29.7044905,-95.5135881
29.8292072,-95.5444081
29.7235439,-95.5015429
29.7300599,-95.5251818
29.7196909,-95.50109049999999
29.7102339,-95.51682919999999
29.7196909,-95.50109049999999
29.7294674,-95.52289569999999
29.7084272,-95.51868809999999
29.8296494,-95.54441080000001
29.738269,-95.5354287
29.7291273,-95.5282318
29.738269,-95.5354287
29.7097367,-95.5181075
29.7076062,-95.5137805
29.7114305,-95.5191704
29.7068225,-95.5166388
29.71616029999999,-95.5200904
29.738269,-95.5354287
29.7228063,-95.5205852
29.7068225,-95.5166388
29.729858,-95.5326158
29.7194513,-95.5026663
29.7121682,-95.5078322
29.7188167,-95.4973648
29.7139226,-95.51735359999999
29.7114305,-95.5191704
29.7278218,-95.5212561
29.7184633,-95.5130995
29.7114305,-95.5191704
29.7329612,-95.52061820000002
29.7284619,-95.514578
29.7264652,-95.5169059
29.7182402,-95.5162964
29.7240672,-95.5350256
29.71787569999999,-95.5109719
29.7291418,-95.5255653
29.736644,-95.5315517
29.7260152,-95.5268961
29.7177148,-95.5200875
29.7200898,-95.4987139
29.7068225,-95.5166388
29.7211202,-95.5358725
29.7205416,-95.51301749999999
29.7057369,-95.5167439
29.7129432,-95.5097988
29.7068225,-95.5166388
29.7316624,-95.5325513
29.738269,-95.5354287
29.71787569999999,-95.5109719
29.7281416,-95.51674249999999
29.7219673,-95.50131569999999
29.7332468,-95.53294830000002
29.8247248,-95.5451841
29.7087189,-95.5098618
29.7134248,-95.5127716
29.7077352,-95.51942389999999
29.7154252,-95.5170723
29.7017694,-95.5176134
29.723906,-95.514006
29.7211202,-95.5358725
29.738269,-95.5354287
29.7187424,-95.5063783
29.738269,-95.5354287
29.71302489999999,-95.5157543
29.718327,-95.500941
29.7291418,-95.5255653
29.738269,-95.5354287
29.7160566,-95.5052805
29.7276855,-95.53512769999999
29.725499,-95.5351015
29.738269,-95.5354287
29.7371628,-95.5316643
29.718327,-95.500941
29.7122678,-95.5212651
29.738269,-95.5354287
29.7157965,-95.5008464
29.7336096,-95.5302486
29.7160631,-95.5136756
29.7143644,-95.5189001
29.71787569999999,-95.5109719
29.7102339,-95.51682919999999
29.710695,-95.5114229
29.7102339,-95.51682919999999
29.7102339,-95.51682919999999
29.7218878,-95.5354966
29.7027875,-95.5158288
29.72157,-95.53067569999999
29.7157965,-95.5008464
29.7139226,-95.51735359999999
29.7291273,-95.5282318
29.7013719,-95.5380383
29.7064956,-95.5361669
29.7039309,-95.5437159
29.7016768,-95.5408262
29.8752632,-95.5406548
29.691726,-95.5268949
29.7054617,-95.5252733
29.6997726,-95.54127919999999
29.7050211,-95.5453675
29.6899377,-95.53586949999999
29.7052351,-95.5213493
29.6909377,-95.54479900000001
29.6908544,-95.5487665
29.7182069,-95.53338719999999
29.8575623,-95.5450019
29.6862952,-95.5332912
29.7055817,-95.523254
29.8752632,-95.5406548
29.6845062,-95.53556359999999
29.6905902,-95.5489966
29.6899377,-95.53586949999999
29.7052537,-95.54349909999999
29.85196119999999,-95.54507470000001
29.6899377,-95.53586949999999
29.710425,-95.526612
29.6905902,-95.5489966
29.6951214,-95.53027259999999
29.6893642,-95.53323789999999
29.70171,-95.552301
29.8626202,-95.5432352
29.7012692,-95.5389862
29.691962,-95.5487878
29.7185252,-95.5267901
29.710425,-95.526612
29.6922648,-95.53361849999999
29.6891609,-95.5471669
29.7122678,-95.5212651
29.706485,-95.52803019999999
29.6905902,-95.5489966
29.6951445,-95.5303011
29.7042241,-95.54070610000001
29.6958748,-95.5436687
29.691726,-95.5268949
29.69679559999999,-95.53031419999999
29.8656965,-95.54115879999999
29.6996346,-95.5473902
29.6862952,-95.5332912
29.6926605,-95.53022879999999
29.7059386,-95.5344757
29.710425,-95.526612
29.7177615,-95.5350426
29.691726,-95.5268949
29.7002146,-95.52994679999999
29.6899377,-95.53586949999999
29.691726,-95.5268949
29.7117794,-95.5230668
29.6893642,-95.53323789999999
29.6866581,-95.5358916
29.6905902,-95.5489966
29.6926605,-95.53022879999999
29.7151947,-95.5304948
29.6907162,-95.537685
29.6905902,-95.5489966
29.691719,-95.5427893
29.6922363,-95.5366658
29.7040962,-95.52153360000001
29.6915587,-95.5472307
29.691726,-95.5268949
29.693934,-95.55208809999999
29.6923819,-95.5322724
29.6905902,-95.5489966
29.7067769,-95.53052070000001
29.6923819,-95.5322724
29.6909516,-95.5389979
29.6895882,-95.5310281
29.6895882,-95.5310281
29.6905902,-95.5489966
29.6922648,-95.53361849999999
29.7177615,-95.5350426
29.7177148,-95.5200875
29.6899377,-95.53586949999999
29.6862952,-95.5332912
29.6923819,-95.5322724
29.7179776,-95.5233064
29.6854658,-95.5383538
29.8613498,-95.54440520000001
29.7052351,-95.5213493
29.7051659,-95.5292393
29.6919937,-95.52827479999999
29.7151947,-95.5304948
29.6928218,-95.5288817
29.7016768,-95.5408262
29.691726,-95.5268949
29.7012692,-95.5389862
29.6857991,-95.5359326
29.691962,-95.5487878
29.6893642,-95.53323789999999
29.6905902,-95.5489966
29.8616527,-95.5441362
29.703857,-95.5692613
29.7030809,-95.559595
29.6999791,-95.5604153
29.6888834,-95.5675399
29.9336541,-95.25069330000001
29.6794461,-95.54046009999999
29.6888834,-95.5675399
29.67730299999999,-95.5755528
29.9336541,-95.25069330000001
29.6786768,-95.5491775
29.6865052,-95.55836819999999
29.6964975,-95.5522376
29.6810082,-95.55590459999999
29.675319,-95.5705735
29.678673,-95.56875509999999
29.6864999,-95.5640209
29.7263905,-95.3913716
29.68263069999999,-95.5510264
29.6846009,-95.5695885
29.6865052,-95.55836819999999
29.7261405,-95.39128799999999
29.6978274,-95.552239
29.9301061,-95.5446783
29.695359,-95.55249339999999
29.6888834,-95.5675399
29.68263069999999,-95.5510264
29.6877296,-95.5706708
29.6905838,-95.5496127
29.7005693,-95.5523092
29.6812765,-95.5701921
29.6892518,-95.57202459999999
29.7261405,-95.39128799999999
29.7261392,-95.3912019
29.691181,-95.574676
29.7030809,-95.559595
29.6999791,-95.5604153
29.688143,-95.55954659999999
29.675319,-95.5705735
29.6888834,-95.5675399
29.6888834,-95.5675399
29.7261446,-95.39180619999999
29.6779712,-95.56412
29.695359,-95.55249339999999
29.6877296,-95.5706708
29.6888834,-95.5675399
29.6888834,-95.5675399
29.6888834,-95.5675399
29.8362887,-95.1756719
29.6978274,-95.552239
29.7030809,-95.559595
29.7030809,-95.559595
29.9336541,-95.25069330000001
29.6888834,-95.5675399
29.6846009,-95.5695885
29.7030809,-95.559595
29.6888834,-95.5675399
29.7261405,-95.39128799999999
29.6753817,-95.5501718
29.6753817,-95.5501718
29.6999791,-95.5604153
29.6754203,-95.54376169999999
29.6999791,-95.5604153
29.6999791,-95.5604153
29.6838303,-95.5655594
29.687375,-95.5658392
29.7005693,-95.5523092
29.6999791,-95.5604153
29.675319,-95.5705735
29.689956,-95.57576859999999
29.9336541,-95.25069330000001
29.6864999,-95.5640209
29.6780501,-95.5604974
29.6800264,-95.5523882
29.687375,-95.5658392
29.688143,-95.55954659999999
29.6775177,-95.54073389999999
29.68263069999999,-95.5510264
29.677913,-95.54978240000001
29.6838303,-95.5655594
29.68263069999999,-95.5510264
29.6865052,-95.55836819999999
29.6843158,-95.5548477
29.6826531,-95.5746138
29.9336541,-95.25069330000001
29.677913,-95.54978240000001
29.6810082,-95.55590459999999
29.7030809,-95.559595
29.9301061,-95.5446783
29.675319,-95.5705735
29.688143,-95.55954659999999
29.687375,-95.5658392
29.6826531,-95.5746138
29.6799918,-95.55241
29.6800264,-95.5523882
29.6753817,-95.5501718
29.7005693,-95.5523092
29.6892518,-95.57202459999999
29.6810082,-95.55590459999999
29.6861253,-95.5697593
29.695359,-95.55249339999999
29.7030809,-95.559595
29.6820891,-95.55972109999999
29.6751775,-95.5537473
29.69285439999999,-95.5521267
29.6800264,-95.5523882
29.6753817,-95.5501718
29.6978274,-95.552239
29.9336541,-95.25069330000001
29.6834476,-95.5763142
29.6838303,-95.5655594
29.6838303,-95.5655594
29.6810082,-95.55590459999999
29.6842706,-95.5548328
29.6800264,-95.5523882
29.6810082,-95.55590459999999
29.6753817,-95.5501718
29.6888834,-95.5675399
29.6816105,-95.5506062
29.6888834,-95.5675399
29.6753817,-95.5501718
29.6746263,-95.5438755
29.6799918,-95.55241
29.6814724,-95.5504993
29.68263069999999,-95.5510264
29.9336541,-95.25069330000001
29.9301061,-95.5446783
29.9336541,-95.25069330000001
29.6877296,-95.5706708
29.6779712,-95.56412
29.6864999,-95.5640209
29.9375128,-95.5247213
29.695359,-95.55249339999999
29.695359,-95.55249339999999
29.6789963,-95.57481229999999
29.6999791,-95.5604153
29.6888834,-95.5675399
29.6799918,-95.55241
29.6825412,-95.5354436
29.687375,-95.5658392
29.689306,-95.55492079999999
29.6905838,-95.5496127
29.6888834,-95.5675399
29.9336541,-95.25069330000001
29.726144,-95.3917189
29.9336541,-95.25069330000001
29.7261364,-95.3910295
29.6816105,-95.5506062
29.6877296,-95.5706708
29.6839674,-95.555639
29.6877296,-95.5706708
29.6888834,-95.5675399
29.726144,-95.3917189
29.6774073,-95.5452622
29.6864999,-95.5640209
29.6978274,-95.552239
29.6888834,-95.5675399
29.9336541,-95.25069330000001
29.6774073,-95.5452622
29.68263069999999,-95.5510264
29.8362887,-95.1756719
29.6778675,-95.5496381
29.677913,-95.54978240000001
29.9336541,-95.25069330000001
29.6978274,-95.552239
29.6888834,-95.5675399
29.6816886,-95.5476825
29.7261405,-95.39128799999999
29.9336541,-95.25069330000001
29.6888834,-95.5675399
29.9336541,-95.25069330000001
29.6888834,-95.5675399
29.6820891,-95.55972109999999
29.6888834,-95.5675399
29.7030809,-95.559595
29.6774073,-95.5452622
29.7030809,-95.559595
29.9336541,-95.25069330000001
29.7263912,-95.3914578
29.6814724,-95.5504993
29.6888834,-95.5675399
29.9336541,-95.25069330000001
29.6888834,-95.5675399
29.68104589999999,-95.57625039999999
29.68263069999999,-95.5510264
29.6774073,-95.5452622
29.6902436,-95.5515899
29.6816105,-95.5506062
29.6799918,-95.55241
29.6890605,-95.5746757
29.69285439999999,-95.5521267
29.7149173,-95.5881623
29.703857,-95.5692613
29.703857,-95.5692613
29.703857,-95.5692613
29.7177118,-95.53982789999999
29.730216,-95.57082
29.6888834,-95.5675399
29.7074377,-95.5718048
29.703857,-95.5692613
29.697481,-95.5909483
29.6888834,-95.5675399
29.7059016,-95.58897499999999
29.6994895,-95.590971
29.7075246,-95.58803119999999
29.703857,-95.5692613
29.7036965,-95.5808801
29.7059016,-95.58897499999999
29.7099143,-95.5973305
29.6982873,-95.5456897
29.7177118,-95.53982789999999
29.78346659999999,-95.3877091
29.703857,-95.5692613
29.7007096,-95.5413909
29.7099143,-95.5973305
29.703857,-95.5692613
29.7142758,-95.5797494
29.7036965,-95.5808801
29.703857,-95.5692613
29.7177118,-95.53982789999999
29.703857,-95.5692613
29.703857,-95.5692613
29.703857,-95.5692613
29.703857,-95.5692613
29.7177118,-95.53982789999999
29.7059016,-95.58897499999999
29.7027491,-95.59272779999999
29.7059016,-95.58897499999999
29.7121781,-95.626008
29.693304,-95.585843
29.6948727,-95.5750944
29.703857,-95.5692613
29.703857,-95.5692613
29.703857,-95.5692613
29.7035011,-95.5961536
29.7074377,-95.5718048
29.6941657,-95.50515240000001
29.703857,-95.5692613
29.6988329,-95.49965949999999
29.703857,-95.5692613
29.6888834,-95.5675399
29.703857,-95.5692613
29.703857,-95.5692613
29.703857,-95.5692613
29.6948446,-95.5892215
29.7008638,-95.58292349999999
29.6888834,-95.5675399
29.7059016,-95.58897499999999
29.703857,-95.5692613
29.6947516,-95.595196
29.6937272,-95.50653
29.703857,-95.5692613
29.7177118,-95.53982789999999
29.69487,-95.5412101
29.703857,-95.5692613
29.7075246,-95.58803119999999
29.703857,-95.5692613
29.703857,-95.5692613
29.7035932,-95.58795429999999
29.7134505,-95.57208609999999
29.6903446,-95.5926621
29.6961761,-95.57527239999999
29.6888834,-95.5675399
29.6984545,-95.6026862
29.7118553,-95.4889109
29.6968243,-95.5978672
29.6976552,-95.6018284
29.6976552,-95.6018284
29.69764219999999,-95.6026735
29.6888834,-95.5675399
29.6954665,-95.6098986
29.7004884,-95.61904779999999
29.703857,-95.5692613
29.6888834,-95.5675399
29.7071324,-95.54953479999999
29.6946899,-95.59650130000001
29.6950581,-95.6044649
29.703857,-95.5692613
29.7031593,-95.61817479999999
29.7118553,-95.4889109
29.6968243,-95.5978672
29.6997713,-95.59758869999999
29.6947516,-95.595196
29.703857,-95.5692613
29.6904851,-95.5981784
29.6942192,-95.59746609999999
29.7012316,-95.6182199
29.6928359,-95.5978382
29.703857,-95.5692613
29.6888834,-95.5675399
29.703857,-95.5692613
29.7118553,-95.4889109
29.6869761,-95.6078515
29.6918888,-95.6010087
29.6990348,-95.57648970000001
29.7042265,-95.50340150000001
29.703857,-95.5692613
29.6982623,-95.5975484
29.7071212,-95.6098988
29.6888834,-95.5675399
29.6888834,-95.5675399
29.7071212,-95.6098988
29.6968243,-95.5978672
29.7063055,-95.6077553
29.7124652,-95.6071912
29.6966986,-95.5787888
29.7004256,-95.6074173
29.703857,-95.5692613
29.7023946,-95.59672150000002
29.6968243,-95.5978672
29.6950581,-95.6044649
29.7118553,-95.4889109
29.7263263,-95.3945825
29.6798111,-95.600217
29.6798111,-95.600217
29.668683,-95.3947393
29.674764,-95.59340569999999
29.6787433,-95.59738639999999
29.6825606,-95.602334
29.68367199999999,-95.5826656
29.6723488,-95.5834033
29.6576282,-95.59013689999999
29.6762844,-95.5874225
29.7264262,-95.3936436
29.663639,-95.6046724
29.6762844,-95.5874225
29.6888834,-95.5675399
29.6798111,-95.600217
29.677329,-95.594847
29.6823824,-95.57782449999999
29.677329,-95.594847
29.6882739,-95.57866969999999
29.6747656,-95.5996931
29.7264281,-95.39346309999999
29.6684556,-95.59000789999999
29.6829258,-95.5855416
29.7264015,-95.39350519999999
29.6792603,-95.5874762
29.7264267,-95.39359759999999
29.6723488,-95.5834033
29.6721496,-95.5886087
29.7263379,-95.3945375
29.6888834,-95.5675399
29.6688611,-95.5949012
29.6723488,-95.5834033
29.7264262,-95.3936436
29.6745385,-95.5772843
29.6622385,-95.591422
29.6852943,-95.5988431
29.6797111,-95.6028136
29.7263438,-95.394515
29.684438,-95.6014508
29.67053,-95.6040618
29.6797111,-95.6028136
29.6677496,-95.5968426
29.6671053,-95.5712515
29.6762844,-95.5874225
29.6571617,-95.6582329
29.7263311,-95.3927484
29.7264257,-95.3936896
29.66209,-95.5950551
29.6701723,-95.2751179
